발명의명칭,출원인,출원일자,심사진행상태
칩 스케일 패키지용 리드프레임(LEAD FRAME FOR A CHIP SCALE PACKAGE FOR SIMPLIFYING THE PRODUCTION PROCESS BY FORMING THE LEAD FRAME IN A CLIP SHAPE),삼성전자주식회사(경기도 수원시 영통구...),1997.11.13,취하(심사미청구)
LCD 세정장치(LCD CLEANING APPARATUS CAPABLE OF QUICKLY CLEANING A WORK PLANE ATTACHED BY AN ANISOTROPIC CONDUCTIVE FILM OF AN LCD CELL WITHOUT DAMAGE BEFORE OUTER LEAD BONDING PROCESS),삼성전자주식회사(경기도 수원시 영통구...),1997.11.14,포기(등록료 미납)
"리드 온 칩형 리드 프레임과 그를 이용한 패키지(LOC TYPE LEAD FRAME AND A PACKAGE USING THE SAME, PARTICULARLY RELATED TO PREVENTING FAILURE OF PACKAGE MOLDING PROCESS BY INSTALLING A DUMMY LEAD AT A PART OF AN INNER LEAD)",삼성전자주식회사(경기도 수원시 영통구...),1997.10.30,거절결정(일반)
반도체 칩 패키지용 접착제(ADHESIVE FOR A SEMICONDUCTOR CHIP PACKAGE FOR PREVENTING A DIE PAD OF A LEAD FRAME FROM BEING UPSIDE DOWNED BY ADDING A SILICON MATERIAL TO THE ADHESIVE),삼성전자주식회사(경기도 수원시 영통구...),1997.10.31,취하(심사미청구)
쇼트 리드형 반도체 패키지의 리드 프레임(LEAD FRAME OF A SHORT LEAD TYPE SEMICONDUCTOR PACKAGE FOR IMPROVING INSERTION PERFORMANCE BY FORMING A PREDETERMINED SHAPE NOTCH UNIT AT AN OUTER LEAD),삼성전자주식회사(경기도 수원시 영통구...)|온세미컨덕터코리아 주식회사(경기도 부천시 원미구...),1997.10.31,거절결정(일반)
"마이크로 비지에이용 반도체칩(SEMICONDUCTOR CHIP FOR A MICRO BGA, ESPECIALLY FOR PREVENTING BONDING PADS FROM BEING SCRATCHED BY USING A BEAM LEAD AND EXTENDING THE BONDING PADS TO A BEAM LEAD DIRECTION WHEN BONDING THE BEAM LEAD)",삼성전자주식회사(경기도 수원시 영통구...),1997.10.31,취하(심사미청구)
리드 온 칩 패키지용 받침대(BOARD FOR A LEAD ON CHIP PACKAGE HAVING A SILICON CHIP RECEIVING GROOVE AND LEAD FRAME SUPPORTS FOR AVOIDING CONTACT DAMAGE),삼성전자주식회사(경기도 수원시 영통구...),1997.10.31,취하(심사미청구)
리드 프레임의 다이 본딩장치(Die bonding Apparatus of Lead frame),삼성전자주식회사(경기도 수원시 영통구...),1997.10.30,등록결정(일반)
리드 프레임의 코팅장치(COATING APPARATUS OF LEAD FRAME),삼성전자주식회사(경기도 수원시 영통구...),1997.10.28,등록결정(일반)
"회전실린더를갖는정지기와진공레일을구비한인-라인와이어본딩장치(IN-LINE WIRE BONDER INCLUDING A STOPPER HAVING A ROTARY CYLINDER AND A VACUUM RAIL, PARTICULARLY FOR MINIMIZING SHOCK EXERTED TO A LEAD FRAME WHEN STOPPING THE LEAD FRAME)",삼성전자주식회사(경기도 수원시 영통구...),1997.10.24,거절결정(일반)
"에어-캐버티 플라스틱 패키지와 그 제조 방법(AIR-CAVITY PLASTIC PACKAGE AND A METHOD FOR FABRICATING THE SAME, PARTICULARLY RELATED TO IMPROVING RELIABILITY BY USING A LEAD FRAME WITHOUT USING A BASE METAL PLATE)",삼성전자주식회사(경기도 수원시 영통구...),1997.10.20,거절결정(일반)
결합제를 이용한 구리 리드프레임 표면처리방법(METHOD OF TREATING THE SURFACE OF A LEAD FRAME BY USING BONDING AGENT FOR PROTECTING A LEAD SURFACE BETWEEN A LEAD FRAME AND EPOXY MOLDING RESIN),삼성전자주식회사(경기도 수원시 영통구...),1997.10.16,취하(심사미청구)
리드프레임(LEAD FRAME FOR PREVENTING A DIE PAD FROM BEING BENT BY MANUFACTURING AN INTERNAL LEAD AND AN EXTERNAL LEAD WITH COPPER ALLOY AND MANUFACTURING THE DIE PAD WITH IRON ALLOY),삼성전자주식회사(경기도 수원시 영통구...),1997.10.13,취하(심사미청구)
리드 프레임 이송장치(LEAD FRAME TRANSFERRING DEVICE FOR STABLY OPERATING A GRIPPER BY TRANSFERRING A SINGLE AND A DOUBLE TYPE LEAD FRAMES WITHOUT EXCHANGING THE GRIPPER),삼성전자주식회사(경기도 수원시 영통구...),1997.09.26,취하(심사미청구)
인쇄회로 기판(PRINTED CIRCUIT BOARD HAVING IMPROVED ADHESION BETWEEN THE LEAD OF A PACKAGE AND THE SOLDER PASTE TO PREVENTING CRACKS BY ABSORBING SHOCKS APPLIED FROM OUTSIDE),삼성전자주식회사(경기도 수원시 영통구...),1997.09.13,취하(심사미청구)
리드프레임및이를이용한반도체칩패키지(LEAD FRAME USING SIDE PROTRUSIONS FOR PREVENTING LIFT-OFF AND CRACK OF ENCAPSULATING MATERIAL AND SEMICONDUCTOR CHIP PACKAGE USING THE SAME),삼성전자주식회사(경기도 수원시 영통구...),1997.09.25,등록결정(일반)
"리드 프레임 스트립 이송용 터닝 휠을 갖는 도금 장치(PLATING APPARATUS HAVING A TURNING WHEEL FOR TRANSFERRING A LEAD FRAME STRIP, CONCERNED WITH PREVENTING BELT DERAILING FROM THE WHEEL)",삼성전자주식회사(경기도 수원시 영통구...),1997.09.10,취하(심사미청구)
"집적회로용 리드프레임(LEAD FRAME FOR AN INTEGRATED CIRCUIT, PARTICULARLY CAPABLE OF IMPROVING BONDING STRENGTH BETWEEN THE OUTER LEAD AND THE SOLDER BY FORMING AT LEAST ONE GROOVE OR HOLE AT A SURFACE OF AN OUTER LEAD)",삼성전자주식회사(경기도 수원시 영통구...),1997.09.12,거절결정(일반)
리드 프레임 이송장치 및 이를 구비한 와이어 본딩 장치(LEAD FRAME LIFTING APPARATUS AND A WIRE BONDING APPARATUS HAVING THE SAME FOR INCREASING IN-LINE WIRE BONDING WORK BY REDUCING FRICTION BETWEEN A TRANSFER UNIT AND A LEAD FRAME),삼성전자주식회사(경기도 수원시 영통구...),1997.09.12,취하(등록결정전 취하서제출)
빔 리드 본딩 장치의 본드 헤드(BONDING HEAD OF A BEAM LEAD BONDING DEVICE FOR GUIDING BEAM LEADS FORMED WITHOUT DIRECTION LIMITATION BY CONNECTING THE BONDING HEAD TO A ROTARY DRIVING UNIT),삼성전자주식회사(경기도 수원시 영통구...),1997.09.12,거절결정(일반)
접속패드의 납 도포 구조(STRUCTURE OF A LEAD SPRAYED CONNECTION PAD FOR PREVENTING A SHORT AND MINIMIZING A GAP BETWEEN AN EDGE PORTION OF THE CONNECTION PAD AND A LEAD SPRAYED REGION),삼성전자주식회사(경기도 수원시 영통구...),1997.09.25,취하(심사미청구)
"리드 온 칩용 접착제 도포 장치(ADHESIVE-APPLYING DEVICE FOR A LEAD-ON-CHIP, TO REDUCE AN ADHESIVE INTERFACE BETWEEN A SEMICONDUCTOR CHIP AND AN INNER LEAD BY COLLECTIVELY APPLYING LIQUID ADHESIVE TO AN INNER LEAD)",삼성전자주식회사(경기도 수원시 영통구...),1997.09.10,취하(심사미청구)
리드프레임 다이본딩장치 및 그 방법(DIE BONDING APPARATUS OF LEAD FRAME AND METHOD THEREOF),삼성전자주식회사(경기도 수원시 영통구...),1997.08.30,등록결정(일반)
반도체 칩 패키지 및 플로팅(FLOATING) 와이어 본딩장치(FLOATING WIRE BONDING DEVICE AND A SEMICONDUCTOR CHIP PACKAGE FOR PREVENTING PACKAGE CRACK DUE TO MOISTURE ABSORBED DIE PADS BY ELECTRICALLY BONDING A CHIPS TO A PADLESS LEAD FRAME),삼성전자주식회사(경기도 수원시 영통구...),1997.08.25,취하(심사미청구)
냉장고의 선반 자동 인출 및 인입장치 및 방법(LEAD-IN DEVICE AND METHOD OF REFRIGERATOR SHELF),삼성전자주식회사(경기도 수원시 영통구...),1997.08.26,등록결정(일반)
리드프레임의 두께인식장치 및 그 방법(APPARATUS AND A METHOD FOR DETECTING THICKNESS OF A LEAD FRAME BY PROCESSING A THICKNESS DETECTING SIGNAL IN A DIGITAL SIGNAL),삼성전자주식회사(경기도 수원시 영통구...),1997.08.26,거절결정(일반)
"리드프레임(LEAD FRAME, PARTICULARLY FOR PREVENTING DAMAGES TO AN ENCAPSULANT BY FORMING SHOCK RESISTING CUT OUT PORTIONS ON TIE BARS AND ON ANCHORS OF INNER LEADS)",삼성전자주식회사(경기도 수원시 영통구...),1997.08.21,취하(심사미청구)
"유도 전동기의 리드 와이어 결선구조(WIRING-STRUCTURE OF A LEAD WIRE OF AN INDUCTION ELECTRIC MOTOR, ESPECIALLY FOR SIMPLY WIRING A MAGNETIC COIL AND A LEAD WIRE APPLYING CURRENT TO THE MAGNETIC COIL)",삼성광주전자 주식회사(광주광역시 광산구...),1997.08.28,포기(등록결정전 포기서제출)
"반도체칩패키지의리드프레임표면처리방법및그리드프레임(METHOD OF PROCESSING SURFACE OF A LEAD FRAME OF A SEMICONDUCTOR CHIP PACKAGE AND THE LEAD FRAME THEREOF, PARTICULARLY FOR INCREASING BONDING FORCE BETWEEN A LEAD FRAME AND AN ENCAPSULANT BY FORMING ROUGH MINUTE INDENTIONS ON THE SURFACE OF THE LEAD FRAME RAW MATERIAL)",삼성전자주식회사(경기도 수원시 영통구...),1997.08.18,거절결정(일반)
리드프레임및그를이용한반도체칩패키지(LEAD FRAME AND SEMICONDUCTOR CHIP PACKAGE USING THE SAME TO ACHIEVE STABLE WIRE BONDING),삼성전자주식회사(경기도 수원시 영통구...),1997.08.18,등록결정(일반)
접착제 도포 및 다이 본딩 겸용 장치 및 방법(DEVICE HAVING DUAL FUNCTION OF COATING ADHESIVE AND DIE BONDING AND A METHOD THEREOF FOR PREVENTING CRACK DUE TO USING DOUBLE SIDED ADHESIVE TAPES WHILE LOWERING A PRODUCTION COST BY APPLYING ADHESIVES ON LEAD FRAMES AND BONDING THE CHIPS TO LEAD FRAMES IN A COLLECTIVE PROCESS),삼성전자주식회사(경기도 수원시 영통구...),1997.08.21,취하(심사미청구)
고방열 리드 온 칩 패키지(HIGH HEAT DISSIPATING LEAD ON CHIP PACKAGE FOR EFFECTIVELY DISSIPATING ELECTRICALLY INDUCED HEAT WITHIN THE SEMICONDUCTOR CHIP PACKAGE BY INSTALLING HEAT SPREADERS ON INNER LEAD FRAMES),삼성전자주식회사(경기도 수원시 영통구...),1997.08.18,취하(심사미청구)
"솔더가 도금된 리드 프레임 및 그를 사용한 반도체 칩패키지의 제조방법(SOLDER PLATED LEAD FRAME AND A METHOD OF ASSEMBLING A SEMICONDUCTOR PACKAGE BY USING THE SAME, PARTICULARLY FOR SHORTENING THE ASSEMBLY OF PACKAGE BY PRE-PLATING ONLY OUTER LEADS OF A LEAD FRAME)",삼성전자주식회사(경기도 수원시 영통구...),1997.08.12,거절결정(일반)
"절단/절곡 장치 및 그를 이용한 반도체 칩 패키지의제조 방법(TRIM/FOLD DEVICE AND A METHOD OF MANUFACTURING A SEMICONDUCTOR CHIP PACKAGE BY USING THE SAME, PARTICULARLY FOR PREVENTING A SEMICONDUCTOR CHIP PACKAGE FROM FALLING OFF A LEAD FRAME STRIP DURING A LEAD FORMING PROCESS BY PROVIDING A GUIDE RAIL TO SUPPORT THE PACKAGE BODY)",삼성전자주식회사(경기도 수원시 영통구...),1997.08.12,취하(심사미청구)
"반도체소자의 패키지(PACKAGE OF SEMICONDUCTOR DEVICE, PARTICULARLY CONCERNED WITH FABRICATING THE PACKAGE RIGHT FOR HIGH INTEGRATION SEMICONDUCTOR ELEMENTS BY BONDING LEADS TO THE OUTER WALL OF A BASE AND TO THE OUTER WALL OF A FIRST SYNTHETIC RESIN LAYER)",삼성전자주식회사(경기도 수원시 영통구...),1997.08.06,취하(심사미청구)
와이어 본드 공정에서 와이어의 굴곡 방지구조(STRUCTURE FOR PREVENTING WIRE FROM BEING BENT IN A WIRE BONDING PROCESS BY EDGES OF A CHIP WHEN THE WIRE IS CONNECTED WITH A PAD OF THE CHIP USING A LEAD OF A LEAD FRAME),온세미컨덕터코리아 주식회사(경기도 부천시 원미구...)|삼성전자주식회사(경기도 수원시 영통구...),1997.07.24,취하(심사미청구)
"유도 전동기의 리드선 보호구조(LEAD LINE PROTECTION STRUCTURE OF INDUCTION MOTOR, ESPECIALLY CAPABLE OF PREVENTING DAMAGE OF LEAD LINE)",삼성광주전자 주식회사(광주광역시 광산구...),1997.07.31,포기(등록결정전 포기서제출)
반도체칩테스트용소켓의콘택조절툴(CONTACT CONTROL TOOL OF SOCKET FOR TESTING SEMICONDUCTOR CHIP TO AVOID EXCESSIVE CONTACT OF TEST PINS AND LEADS),삼성전자주식회사(경기도 수원시 영통구...),1997.07.14,등록결정(일반)
핸들러용 컨택트 및 그를 이용한 테스트부(CONTACT FOR A HANDLER AND A TEST PART USING THE SAME FOR PREVENTING NOISE FROM OCCURRING BY ELECTRICALLY CONNECTING A LEAD BODY TO A SOCKET LEAD),삼성전자주식회사(경기도 수원시 영통구...),1997.07.21,거절결정(일반)
리드프레임(LEAD FRAME FOR INCREASING BONDING FORCE BETWEEN A GOLD WIRE AND A CODE REGION BY THICKENING THE CODE REGION OF THE INNER LEAD AS GOING TO THE END THEREOF TO HAVE ANGLE CORRESPONDING TO THE END OF A CAPILLARY),삼성전자주식회사(경기도 수원시 영통구...),1997.07.22,취하(심사미청구)
내부리드가 다운-셋된 리드 온 칩 패키지(LEAD ON CHIP PACKAGE HAVING A DOWN-SET INNER LEAD FOR PREVENTING A CHIP FROM BEING BENDED OR TWISTED BY FORMING SPACE BETWEEN THE CHIP AND THE INNER LEAD TO GUIDE MOLDING RESIN SO AS TO FLOW SMOOTHLY THEREIN),삼성전자주식회사(경기도 수원시 영통구...),1997.07.21,취하(심사미청구)
리드 프레임의 구조(STRUCTURE OF A LEAD FRAME FOR PREVENTING HEAT FROM REMAINING ON THE SEMICONDUCTOR PACKAGE AND THE CHIP BY MAXIMIZING THE HEAT DISCHARGING EFFECT OF A LEAD FRAME),삼성전자주식회사(경기도 수원시 영통구...)|온세미컨덕터코리아 주식회사(경기도 부천시 원미구...),1997.07.09,취하(심사미청구)
"칩 온 리드 반도체 패키지(CHIP ON LEAD SEMICONDUCTOR PACKAGE, CONCERNED WITH ENHANCING THE CHIP ADHESION TO INNER LEADS BY FORMING RECESSED GROOVES ON THE INNER LEADS AND BY COINING THE GROOVES)",삼성전자주식회사(경기도 수원시 영통구...),1997.07.10,취하(심사미청구)
빔리드본딩용메탈툴(METAL TOOL FOR BONDING BEAM LEAD TO IMPROVE BONDING STABILITY),삼성전자주식회사(경기도 수원시 영통구...),1997.07.22,등록결정(일반)
리드온칩패키지(LEAD ON CHIP PACKAGE TO PREVENT DAMAGE OF SURFACE PROTECTION LAYER),삼성전자주식회사(경기도 수원시 영통구...),1997.07.08,등록결정(일반)
곡선 형상의 굴곡 부위를 갖는 리드 프레임(LEAD FRAME HAVING A CURVED LINE SHAPE OF A BENT PART FOR PREVENTING THE LEAD FRAME FROM BEING DAMAGED BY HAVING UNIFORM STRESS DISTRIBUTION),삼성전자주식회사(경기도 수원시 영통구...),1997.07.04,취하(심사미청구)
링크 블럭 리드동작 표시방법(Indicating method of link block lead action),삼성전자주식회사(경기도 수원시 영통구...),1997.06.24,등록결정(일반)
CCD(Charge-coupled device) IC 검사장치(testing apparatus for CCD IC),삼성전자주식회사(경기도 수원시 영통구...),1997.06.28,등록결정(일반)
"마이크로BGA(microballgridarray)용빔리드본딩장치및그본딩방법(MICRO-BALL GRID ARRAY BEAM LEAD BONDING APPARATUS WITH BONDING PARTS FOR REDUCING MOTION ERRORS IN X, Y AND Z AXES AND BONDING METHOD THEREOF)",삼성전자주식회사(경기도 수원시 영통구...),1997.06.19,등록결정(일반)
금속 마스크 및 그를 이용한 크림 납 전사 방법(Metal mask and method for printing cream lead using the same),삼성전자주식회사(경기도 수원시 영통구...),1997.02.26,등록결정(일반)
스프링 핑거 및 그를 이용한 리드 프레임 스트립 이송 장치(LEAD-FRAME STRIP TRANSFER UNIT),삼성전자주식회사(경기도 수원시 영통구...),1997.02.26,등록결정(일반)
리드검사장치 및 리드검사장치의 캘리브레이션방법(LEAD INSPECTION APPARATUS AND CALIBRATION METHOD FOR LEAD INSPECTION APPRATUS),삼성전자주식회사(경기도 수원시 영통구...),1997.02.20,등록결정(일반)
리드 프레임 스트립 이송 장치(APPARATUS FOR TRANSFERRING LEAD FRAME STRIP),삼성전자주식회사(경기도 수원시 영통구...),1997.02.28,등록결정(일반)
밸브리이드를 갖는 왕복동식 압축기(PISTON TYPED COMPRESSOR HAVING VALVE LEAD),삼성전자주식회사(경기도 수원시 영통구...),1997.01.08,등록결정(일반)
리드 프레임 이송 장치(LEAD FRAME TRANSFER APPARATUS),삼성전자주식회사(경기도 수원시 영통구...),1996.12.30,등록결정(일반)
"IC 패키지의 리드핀 검사장치 및 검사방법(LEAD PIN INSPECTION APPARATUS AND ITS METHOD, OF IC PACKAGE)",삼성전자주식회사(경기도 수원시 영통구...),1996.12.26,등록결정(일반)
복수개의 리드 접속부를 갖는 반도체 칩 패키지 검사용 소켓(SOCKET FOR TESTING SEMICONDUCTOR CHIP PACKAGE HAVING PLURAL LEAD CONTACT PARTS),삼성전자주식회사(경기도 수원시 영통구...),1996.12.20,등록결정(심사전치후)
리드 프레임 이송장치(apparatus for transferring lead frame),삼성전자주식회사(경기도 수원시 영통구...),1996.12.04,등록결정(일반)
고 열방출용 리드 프레임 및 그를 이용한 반도체칩 패키지(high thermal emissive lead frame and semiconductor chip package using the same),삼성전자주식회사(경기도 수원시 영통구...),1996.11.21,거절결정(일반)
